stream_name,WS-default
daq_type,EEG
units,microvolts
reference,A1A2
sample_rate,300.0
Timestamp,Pz,F4,C4,P4,P3,C3,F3,TRG,lsl_timestamp
3721,2563.014892578125,3094.565673828125,3878.640380859375,4609.7294921875,2983.46337890625,2471.889892578125,40.77106857299805,0.0,19637.5286942
3722,1707.8740234375,445.9668884277344,1276.7430419921875,2223.61474609375,3423.90380859375,906.9959106445312,-4296.96875,0.0,19637.5286947
3723,-152.60699462890625,-685.95947265625,-719.53662109375,722.4071655273438,1429.7803955078125,212.79550170898438,-578.331298828125,0.0,19637.5286953
3724,-7169.2177734375,-8321.8115234375,-9509.0419921875,-7672.9228515625,-10838.23046875,-9329.453125,-3591.513916015625,0.0,19637.5286959
3725,-2311.37890625,-1286.1170654296875,-1892.8665771484375,-403.07781982421875,-4673.6982421875,-2831.0625,1380.0316162109375,0.0,19637.5286965
3726,3522.60302734375,3801.291748046875,4042.063232421875,4881.763671875,3086.83837890625,2471.5068359375,396.4245910644531,0.0,19637.5601885
3727,1273.22998046875,740.1778564453125,1578.4766845703125,2588.76025390625,4076.419189453125,1966.442138671875,-3822.86083984375,0.0,19637.5601898
3728,-379.5610046386719,-569.3576049804688,-664.077392578125,771.9793090820312,1707.0640869140625,1005.6603393554688,-167.74891662597656,0.0,19637.5601904
3729,-7707.70703125,-6515.7724609375,-7055.15185546875,-5208.13916015625,-7740.1416015625,-5512.88623046875,-1106.7303466796875,0.0,19637.560191
3730,-2640.071044921875,-1046.6204833984375,-1705.70361328125,-310.21038818359375,-4290.931640625,-2178.430908203125,1800.182373046875,0.0,19637.5601915
3731,2987.72607421875,3744.810302734375,4126.9931640625,4998.3330078125,3246.3017578125,2649.991943359375,385.9775390625,0.0,19637.560192
3732,1645.8680419921875,1361.773681640625,1966.13671875,2931.91015625,4203.69580078125,1743.0079345703125,-3552.528564453125,0.0,19637.5601926
3733,-41.8390007019043,-1120.856689453125,-1638.67578125,-136.32127380371094,342.8712463378906,-784.0722045898438,-1313.3115234375,0.0,19637.5601931
3734,-6132.875,-6540.0966796875,-7858.90087890625,-5847.62255859375,-9281.1318359375,-7767.412109375,-2060.142578125,0.0,19637.5601937
3735,-2223.487060546875,-129.41793823242188,-298.570068359375,1165.237060546875,-2890.798583984375,-1010.59130859375,2947.908203125,0.0,19637.5901503
3736,2996.154052734375,3618.999267578125,4165.16455078125,5026.3193359375,3543.037109375,2925.4794921875,557.0148315429688,0.0,19637.5901515
3737,1332.2259521484375,658.0276489257812,1494.46337890625,2456.08349609375,3842.302734375,1353.2779541015625,-4079.78271484375,0.0,19637.5901521
3738,-407.8550109863281,-901.56640625,-1321.1915283203125,105.7795181274414,1067.318115234375,-122.75082397460938,-846.780029296875,0.0,19637.5901526
3739,-7034.6708984375,-5943.3408203125,-6911.1904296875,-5100.79345703125,-7534.40380859375,-6025.3779296875,-1128.2340087890625,0.0,19637.5901531
3740,-2173.219970703125,-1388.2069091796875,-2208.371337890625,-697.0097045898438,-4761.07958984375,-2887.784912109375,1287.7774658203125,0.0,19637.5901536
3741,2836.6240234375,1565.4072265625,1125.0191650390625,2224.595458984375,135.5436553955078,-633.045654296875,-2359.37255859375,0.0,19637.5901542
3742,1986.2989501953125,167.6151885986328,72.79875946044922,1189.8194580078125,2180.305908203125,-443.101318359375,-5336.51904296875,0.0,19637.5901547
3743,-524.041015625,-1545.69921875,-2601.581298828125,-836.6749877929688,-699.4280395507812,-2033.1683349609375,-2349.045166015625,0.0,19637.5901551
3744,-6703.8720703125,-5085.49560546875,-6047.4111328125,-4122.4599609375,-6673.83984375,-5069.9365234375,-367.21038818359375,0.0,19637.6232327
3745,-1958.907958984375,251.0811309814453,-425.16351318359375,986.2909545898438,-2672.168701171875,-420.60858154296875,3047.177734375,0.0,19637.6232339
3746,2545.556884765625,3935.697021484375,4007.196044921875,4879.93115234375,3547.7255859375,3067.345703125,333.2307434082031,0.0,19637.6232345
3747,1543.22705078125,1691.8809814453125,2070.799072265625,2951.735107421875,4558.74267578125,2180.2001953125,-3491.660400390625,0.0,19637.6232351
3748,-772.0650024414062,-418.2985534667969,-1039.456298828125,500.7375793457031,1372.52197265625,191.815673828125,-774.1651000976562,0.0,19637.6232356
3749,-7317.912109375,-5841.88330078125,-7089.27734375,-5220.04443359375,-7753.6767578125,-6052.08544921875,-1187.962158203125,0.0,19637.6232362
3750,-1970.0450439453125,262.1671447753906,-593.7308959960938,900.5310668945312,-2823.55517578125,-886.4686889648438,2859.33056640625,0.0,19637.6232367
3751,2808.931884765625,1880.06982421875,1100.632080078125,2249.86181640625,295.55181884765625,-394.279541015625,-2328.861083984375,0.0,19637.6232373
3752,1931.8179931640625,235.66110229492188,-8.721807479858398,1226.5108642578125,1973.26220703125,-666.2990112304688,-5626.51318359375,0.0,19637.6232379
3753,-505.0780029296875,-280.14501953125,-1031.1478271484375,559.5025024414062,1240.0830078125,63.325889587402344,-762.49267578125,0.0,19637.6539211
3754,-7049.419921875,-5331.34033203125,-6410.68505859375,-4521.86865234375,-6966.2314453125,-5238.6474609375,-689.3570556640625,0.0,19637.6539221
3755,-1745.4990234375,476.5025634765625,-155.2718505859375,1345.0341796875,-2481.583984375,-453.2071838378906,3326.29052734375,0.0,19637.6539227
3756,2629.535888671875,3707.352294921875,3827.98974609375,4867.0205078125,3440.100341796875,2921.557373046875,239.89964294433594,0.0,19637.6539232
3757,1700.9510498046875,1500.6435546875,1666.700927734375,2963.22216796875,4296.91943359375,1742.4534912109375,-3678.656005859375,0.0,19637.6539237
3758,-922.8660278320312,-634.5673828125,-1326.9573974609375,468.49078369140625,997.3817138671875,-76.87651062011719,-1008.370849609375,0.0,19637.6539243
3759,-7138.81689453125,-5704.53125,-6932.71533203125,-4903.4384765625,-7689.90478515625,-5969.82958984375,-1034.068603515625,0.0,19637.6539248
3760,-1648.8780517578125,-3.4736711978912354,-827.175537109375,848.8842163085938,-3396.741943359375,-1316.85791015625,2497.958740234375,0.0,19637.6539253
3761,3059.6650390625,1908.2723388671875,1446.303955078125,2624.26416015625,71.47850036621094,-529.0988159179688,-2223.9365234375,0.0,19637.6539259
3762,1849.64501953125,377.2198486328125,347.146240234375,1765.393310546875,2208.527587890625,-190.89488220214844,-5284.4619140625,0.0,19637.6849898
3763,-555.0440063476562,-139.11317443847656,-672.5159301757812,1010.8341674804688,1712.0736083984375,1001.6007080078125,-183.92282104492188,0.0,19637.684991
3764,-7727.5732421875,-6071.357421875,-7130.89990234375,-5054.0859375,-7956.11669921875,-6012.43701171875,-1458.415283203125,0.0,19637.6849917
3765,-1959.510009765625,1.2209477424621582,-740.9266967773438,812.9729614257812,-3577.935791015625,-1304.4921875,2465.142578125,0.0,19637.6849922
3766,2896.221923828125,4175.54736328125,4155.6650390625,5012.4443359375,3296.84912109375,2934.115478515625,347.8765869140625,0.0,19637.6849927
3767,1893.2900390625,1751.843505859375,2011.36279296875,3089.0625,3989.82568359375,1779.3084716796875,-3718.230224609375,0.0,19637.6849933
3768,-819.322021484375,-518.1099853515625,-1468.5721435546875,39.142723083496094,553.44189453125,-402.1917419433594,-1391.45458984375,0.0,19637.6849938
3769,-7712.82421875,-6471.03759765625,-7718.5322265625,-5833.7099609375,-8762.7431640625,-6876.7587890625,-2065.001708984375,0.0,19637.6849943
3770,-1971.550048828125,-1561.0247802734375,-2907.119140625,-1336.9541015625,-5970.91455078125,-4083.967529296875,127.96981048583984,0.0,19637.6849948
3771,3339.2939453125,3045.89013671875,2703.864013671875,3760.853515625,1550.5865478515625,1006.7328491210938,-1047.5562744140625,0.0,19637.7188095
3772,1931.5169677734375,1374.740234375,1559.8731689453125,2670.82568359375,4049.97607421875,1742.9512939453125,-3880.11474609375,0.0,19637.7188107
3773,-711.864990234375,-285.7236022949219,-906.2494506835938,609.0814208984375,1524.9202880859375,510.3537292480469,-537.2550659179688,0.0,19637.7188114
3774,-7919.0087890625,-6080.2041015625,-7063.35693359375,-5314.427734375,-7866.15283203125,-6181.61767578125,-1466.540771484375,0.0,19637.7188119
3775,-2224.389892578125,-242.93759155273438,-850.7798461914062,669.95703125,-3311.849609375,-1335.093505859375,2371.872314453125,0.0,19637.7188124
3776,3503.639892578125,4542.416015625,4682.5654296875,5518.45947265625,3970.938232421875,3449.80712890625,835.5877685546875,0.0,19637.7188129
3777,1723.5260009765625,1609.4078369140625,1968.9852294921875,2994.523193359375,4189.1552734375,1808.33544921875,-3659.68115234375,0.0,19637.7188135
3778,-873.5020141601562,-683.7053833007812,-1494.2103271484375,94.18904113769531,477.9391174316406,-552.0079345703125,-1302.5264892578125,0.0,19637.718814
3779,-7979.509765625,-6207.6748046875,-7433.01025390625,-5407.42578125,-8272.021484375,-6609.92724609375,-1840.5596923828125,0.0,19637.7188146
3780,-2024.5260009765625,-2195.403076171875,-3676.944091796875,-1896.94482421875,-6703.21533203125,-4774.81884765625,-448.53607177734375,0.0,19637.7230279
3781,3313.10693359375,3415.212646484375,3105.20263671875,4284.7099609375,2239.161865234375,1810.896728515625,-497.4104309082031,0.0,19637.723029
3782,1611.553955078125,1124.449462890625,1331.8447265625,2498.905029296875,3636.913818359375,1214.272705078125,-4219.57861328125,0.0,19637.7230296
3783,-603.8060302734375,-278.5691223144531,-909.9540405273438,713.8305053710938,1517.65625,453.0041809082031,-691.1109619140625,0.0,19637.72303
3784,-7483.1611328125,-6016.44189453125,-7008.166015625,-5081.3857421875,-7686.47802734375,-5918.39599609375,-1293.807861328125,0.0,19637.7230306
3785,-2361.0439453125,-361.2726135253906,-1041.2125244140625,539.321044921875,-3291.43603515625,-1235.9652099609375,2341.42431640625,0.0,19637.7230311
3786,3015.718994140625,3936.47265625,3862.958740234375,4791.92578125,3407.036376953125,2899.63232421875,290.0634765625,0.0,19637.7230316
3787,1511.02001953125,1274.9754638671875,1316.03466796875,2317.42919921875,3763.421875,1324.2586669921875,-4200.40576171875,0.0,19637.7230321
3788,-1263.8990478515625,-790.3084716796875,-1581.4637451171875,-123.19105529785156,712.208251953125,-530.0865478515625,-1444.209228515625,0.0,19637.7230326
3789,-4817.2041015625,-4695.87841796875,-6104.88818359375,-4281.90478515625,-7147.68896484375,-5624.09716796875,-394.6516418457031,0.0,19637.7775619
3790,-1261.7919921875,-1862.4141845703125,-3320.404541015625,-1522.67138671875,-6391.8623046875,-4460.4921875,196.8912353515625,0.0,19637.777563
3791,2521.176025390625,3266.848388671875,3147.89306640625,4264.28369140625,2410.658203125,1724.50830078125,-664.40576171875,0.0,19637.7775635
3792,1316.27294921875,1083.531982421875,1273.3101806640625,2395.8984375,3607.115966796875,1154.774169921875,-4421.55419921875,0.0,19637.7775641
3793,-409.9620056152344,-6.043616771697998,-659.326904296875,819.81201171875,1540.3177490234375,472.4173583984375,-513.1679077148438,0.0,19637.7775646
3794,-6262.00390625,-4969.46533203125,-5899.37353515625,-4031.740966796875,-6725.6982421875,-4844.60302734375,-165.9561309814453,0.0,19637.7775651
3795,-1715.699951171875,224.60980224609375,-379.3443603515625,1020.9760131835938,-2932.59765625,-819.4864501953125,2696.951904296875,0.0,19637.7775656
3796,2619.904052734375,3746.971435546875,3938.53369140625,4754.48095703125,3283.61181640625,2674.63916015625,156.4634246826172,0.0,19637.7775661
3797,691.697998046875,586.589111328125,696.20458984375,1684.9654541015625,2667.5048828125,153.06764221191406,-5162.23583984375,0.0,19637.7775667
3798,-51.16999816894531,-123.24465942382812,-932.05908203125,494.96160888671875,992.7431640625,-105.90518951416016,-836.3148193359375,0.0,19637.8115374
3799,-7130.9912109375,-7999.1904296875,-9657.6884765625,-7714.43408203125,-11130.35546875,-9396.787109375,-3989.51171875,0.0,19637.8115385
3800,-2173.52099609375,-1122.4322509765625,-2138.069091796875,-664.2118530273438,-5129.87353515625,-2982.51904296875,983.8591918945312,0.0,19637.8115391
3801,3853.702880859375,4690.669921875,4584.07177734375,5479.7607421875,3701.740966796875,3305.148193359375,701.423095703125,0.0,19637.8115396
3802,1804.4949951171875,2169.67333984375,2358.505859375,3309.290771484375,4631.109375,2227.33935546875,-3333.898193359375,0.0,19637.8115402
3803,-696.5139770507812,-277.2797546386719,-1186.230712890625,268.1680603027344,989.7842407226562,-107.35885620117188,-1089.83642578125,0.0,19637.8115408
3804,-7892.52099609375,-5861.51708984375,-7016.138671875,-5060.1591796875,-7816.23974609375,-6139.7919921875,-1447.853271484375,0.0,19637.8115413
3805,-2185.56103515625,-53.95305633544922,-1017.7520141601562,724.7337036132812,-3391.346923828125,-1445.1322021484375,2190.48876953125,0.0,19637.8115418
3806,3165.31591796875,4526.6259765625,4290.46240234375,5418.748046875,3791.783935546875,3022.763916015625,514.064697265625,0.0,19637.8115423
3807,1461.95703125,1555.954345703125,1557.7972412109375,2749.20263671875,4091.56103515625,1354.892578125,-4028.956298828125,0.0,19637.8424127
3808,-517.1179809570312,-994.312255859375,-2002.49169921875,-380.5098876953125,376.3347473144531,-712.300048828125,-1505.9744873046875,0.0,19637.8424139
3809,-7359.14892578125,-7341.13037109375,-8951.4794921875,-6785.6357421875,-10001.3662109375,-8470.3935546875,-3144.80859375,0.0,19637.8424145
3810,-2339.3720703125,-2493.431640625,-3877.923583984375,-2135.0615234375,-6701.22314453125,-4818.99658203125,-368.5595397949219,0.0,19637.8424151
3811,3044.614990234375,3456.942138671875,3045.816650390625,4054.73291015625,2192.005859375,1503.60888671875,-786.6036376953125,0.0,19637.8424156
3812,1608.2430419921875,1502.8338623046875,1496.4794921875,2592.784423828125,3886.472412109375,1369.4532470703125,-4066.580810546875,0.0,19637.8424162
3813,-454.2090148925781,443.1204528808594,-363.4762268066406,1156.503173828125,1906.0078125,897.3291625976562,-161.3922882080078,0.0,19637.8424167
3814,-7177.34521484375,-5417.822265625,-6779.26220703125,-4790.0126953125,-7433.51806640625,-5592.4306640625,-1010.1930541992188,0.0,19637.8424172
3815,-2071.782958984375,194.9649200439453,-488.7663879394531,1103.302734375,-3100.3798828125,-1188.8021240234375,2550.580810546875,0.0,19637.8424177
3816,2448.635009765625,3861.29833984375,3814.433837890625,4749.91015625,3101.23095703125,2468.78466796875,-50.50761413574219,0.0,19637.8503541
3817,1099.251953125,1162.3173828125,1332.9940185546875,2199.639404296875,3604.823974609375,1243.3077392578125,-4190.349609375,0.0,19637.8503553
3818,-662.5009765625,-124.64388275146484,-879.41845703125,622.638427734375,1515.4215087890625,409.3463439941406,-517.292724609375,0.0,19637.8503559
3819,-5425.52490234375,-4666.939453125,-6079.58203125,-4063.054443359375,-7023.529296875,-5265.22900390625,-389.1376037597656,0.0,19637.8503564
3820,-1561.8890380859375,71.20257568359375,-831.5201416015625,634.6734008789062,-3569.52978515625,-1514.67236328125,2302.931640625,0.0,19637.850357
3821,2849.867919921875,3852.006103515625,3979.521240234375,4934.1953125,3230.073486328125,2673.33203125,26.406879425048828,0.0,19637.8503576
3822,1507.1070556640625,1362.0567626953125,1413.970703125,2591.84765625,3631.272216796875,1173.583251953125,-4156.916015625,0.0,19637.8503581
3823,-397.32000732421875,-51.06134033203125,-883.431396484375,661.54345703125,1141.52099609375,208.97747802734375,-587.2308349609375,0.0,19637.8503586
3824,-6873.93701171875,-5297.3037109375,-6619.76513671875,-4653.904296875,-7622.3349609375,-5910.35693359375,-898.1959838867188,0.0,19637.8503591
3825,-2030.8470458984375,102.86312103271484,-795.739501953125,683.5625,-3531.2470703125,-1512.065673828125,2361.403564453125,0.0,19637.8818122
3826,3067.490966796875,3221.550537109375,2846.06689453125,3886.237060546875,1913.0599365234375,1561.9725341796875,-743.926513671875,0.0,19637.8818134
3827,2266.530029296875,366.4618835449219,-117.75919342041016,1044.2784423828125,1595.314208984375,-698.7940063476562,-5512.013671875,0.0,19637.8818139
3828,-102.03900146484375,-825.4883422851562,-1999.3155517578125,-260.0109558105469,-167.8091278076172,-1030.4320068359375,-1498.3187255859375,0.0,19637.8818144
3829,-7647.2060546875,-7655.9150390625,-9241.0380859375,-7057.7451171875,-10470.8173828125,-8654.0927734375,-3394.163330078125,0.0,19637.8818149
3830,-2114.825927734375,157.9281463623047,-638.7659301757812,1049.12646484375,-3107.985107421875,-1030.648193359375,2667.14697265625,0.0,19637.8818154
3831,3403.10595703125,4818.171875,4831.9970703125,5841.2900390625,4173.126953125,3683.09765625,930.6649169921875,0.0,19637.8818159
3832,1600.718017578125,1961.09130859375,2208.50732421875,3289.96484375,4605.421875,2182.3544921875,-3435.369384765625,0.0,19637.8818164
3833,-295.281005859375,560.3052368164062,-332.8359680175781,1303.3951416015625,1814.46875,768.4462890625,-154.87298583984375,0.0,19637.881817
3834,-6935.94287109375,-5292.94091796875,-6612.97021484375,-4614.20654296875,-7406.24462890625,-5851.76513671875,-946.4011840820312,0.0,19637.9157368
3835,-2802.009033203125,-179.69277954101562,-1147.187255859375,373.6785888671875,-3594.8544921875,-1532.27294921875,2038.7672119140625,0.0,19637.915738
3836,2897.72705078125,4284.26318359375,3987.72216796875,4874.03125,3371.03173828125,2752.76904296875,127.66893005371094,0.0,19637.9157386
3837,1858.675048828125,1041.828857421875,963.9656982421875,1984.14990234375,3127.528076171875,699.6122436523438,-4574.2919921875,0.0,19637.9157392
3838,-162.5399932861328,-1814.5511474609375,-3041.352783203125,-1377.26904296875,-1203.449951171875,-2395.55517578125,-2573.177490234375,0.0,19637.9157397
3839,-6525.37890625,-5148.15234375,-6257.08642578125,-4381.1728515625,-6982.46630859375,-5147.97705078125,-507.93560791015625,0.0,19637.9157402
3840,-2113.321044921875,-272.7144775390625,-1018.5188598632812,352.24505615234375,-3533.535400390625,-1449.8824462890625,2108.219970703125,0.0,19637.9157408
3841,2991.638916015625,4362.859375,4383.87646484375,5320.5966796875,3879.3857421875,3367.5673828125,596.3023071289062,0.0,19637.9157413
3842,1730.14794921875,1473.982666015625,1654.7376708984375,2639.464599609375,3889.45068359375,1347.3023681640625,-4064.082763671875,0.0,19637.9157419
3843,-296.1839904785156,231.76284790039062,-546.7506713867188,1051.2415771484375,1797.3485107421875,679.4256591796875,-164.4764862060547,0.0,19637.9455215
3844,-6944.06982421875,-5730.51318359375,-7008.66455078125,-5029.14892578125,-7689.46484375,-6012.06787109375,-1139.6387939453125,0.0,19637.9455226
3845,-2797.193115234375,-288.09405517578125,-1103.9150390625,308.9869384765625,-3581.62939453125,-1454.6771240234375,2233.494140625,0.0,19637.9455231
3846,3809.155029296875,3203.727783203125,2828.219482421875,3877.760009765625,1781.6929931640625,1168.6331787109375,-863.3116455078125,0.0,19637.9455236
3847,2048.906982421875,-142.4628448486328,-368.130126953125,1041.7982177734375,1613.742919921875,-933.559326171875,-5654.6328125,0.0,19637.9455241
3848,-514.7100219726562,-1872.4163818359375,-3147.76318359375,-1386.414306640625,-1125.5614013671875,-2379.6162109375,-2608.82958984375,0.0,19637.9455246
3849,-7869.94580078125,-6888.22900390625,-8084.76025390625,-5957.73291015625,-8900.044921875,-7224.5517578125,-2246.425048828125,0.0,19637.9455251
3850,-2253.5869140625,-421.68951416015625,-1064.7471923828125,633.83935546875,-3456.669921875,-1564.585205078125,2057.35888671875,0.0,19637.9455256
3851,3350.430908203125,4924.06103515625,5001.34716796875,6120.2060546875,4513.27099609375,3773.576171875,1122.50390625,0.0,19637.9455261
3852,1650.383056640625,1841.9814453125,1930.6932373046875,3171.42724609375,4392.607421875,1821.505615234375,-3674.9208984375,0.0,19637.977543
3853,-330.49798583984375,175.225830078125,-566.042724609375,1117.1268310546875,1799.673583984375,821.346923828125,-74.5833969116211,0.0,19637.9775442
3854,-7415.43603515625,-6104.578125,-7417.23876953125,-5448.45947265625,-8322.4033203125,-6554.4091796875,-1652.4071044921875,0.0,19637.9775448
3855,-2372.180908203125,-273.9075927734375,-1156.001220703125,157.17562866210938,-3886.095458984375,-1757.4627685546875,2105.574462890625,0.0,19637.9775453
3856,3178.861083984375,4203.82275390625,4070.265380859375,4872.62109375,3374.97021484375,2764.73828125,306.19708251953125,0.0,19637.9775459
3857,2382.716064453125,1586.291015625,1691.7047119140625,2623.736083984375,3813.441650390625,1266.960205078125,-3782.6357421875,0.0,19637.9775464
3858,-1032.1290283203125,-3066.1357421875,-4544.5693359375,-2836.6201171875,-2978.804931640625,-4105.41943359375,-3917.09375,0.0,19637.9775469
3859,-8629.068359375,-7141.3271484375,-8265.2353515625,-6352.46630859375,-9291.57421875,-7466.095703125,-2441.21484375,0.0,19637.9775474
3860,-1860.781982421875,240.1942138671875,-511.20703125,949.9151611328125,-3162.369873046875,-1206.36572265625,2546.16943359375,0.0,19637.9775479
3861,4445.46923828125,5936.81396484375,6029.98779296875,6840.92578125,5319.701171875,4783.8046875,2171.039306640625,0.0,19638.00844
3862,2269.841064453125,2162.6298828125,2482.55224609375,3612.7529296875,4825.26611328125,2480.66162109375,-3066.263427734375,0.0,19638.0084412
3863,-1137.47900390625,-875.0071411132812,-1432.2103271484375,187.0782012939453,734.1168212890625,-185.32730102539062,-1046.873779296875,0.0,19638.0084418
3864,-8694.384765625,-7112.94677734375,-8159.3017578125,-6129.8232421875,-9142.162109375,-7251.7216796875,-2559.034912109375,0.0,19638.0084426
3865,-2269.5400390625,-517.8255615234375,-1320.4510498046875,176.46762084960938,-3930.611328125,-1798.8775634765625,1907.29833984375,0.0,19638.0084431
3866,3913.0,4351.75439453125,4326.40478515625,5250.49609375,3664.935546875,3072.423828125,533.607177734375,0.0,19638.0084436
3867,3080.133056640625,852.1251831054688,721.9820556640625,1712.84814453125,2561.1796875,51.3522834777832,-4731.11279296875,0.0,19638.0084442
3868,-1009.5540161132812,-1995.7755126953125,-2734.378173828125,-1211.15625,-998.442138671875,-1965.3145751953125,-2314.0283203125,0.0,19638.0084447
3869,-8471.64453125,-7301.0322265625,-8413.66015625,-6628.638671875,-9550.99609375,-7796.4775390625,-2648.61279296875,0.0,19638.0084452
3870,-1884.862060546875,-9.719705581665039,-545.8024291992188,901.7632446289062,-3277.447021484375,-1259.91845703125,2456.98583984375,0.0,19638.0393712
3871,4226.64208984375,5315.56982421875,5386.33935546875,6276.66650390625,4657.30126953125,4297.91796875,1540.5887451171875,0.0,19638.0393724
3872,2481.7451171875,2412.373046875,2755.74609375,3750.936767578125,5012.84423828125,2809.5546875,-2897.862060546875,0.0,19638.039373
3873,-1542.926025390625,-1086.15283203125,-1894.7408447265625,-497.60302734375,227.76220703125,-634.9835205078125,-1657.5325927734375,0.0,19638.0393735
3874,-8223.0185546875,-6764.10791015625,-7908.158203125,-6122.744140625,-8950.9951171875,-7026.96484375,-2277.27978515625,0.0,19638.0393741
3875,-2344.18798828125,-496.9746398925781,-1292.9495849609375,246.8529052734375,-3756.89453125,-1716.537841796875,1856.6517333984375,0.0,19638.0393747
3876,5235.29296875,4638.875,4395.263671875,5352.9443359375,3510.25341796875,2841.68115234375,663.93212890625,0.0,19638.0393752
3877,2923.31201171875,740.9514770507812,510.7814636230469,1684.510986328125,2455.71337890625,-75.09369659423828,-4956.03759765625,0.0,19638.0393757
3878,-1776.802978515625,-1648.8704833984375,-2243.686279296875,-670.3975219726562,-164.9842071533203,-1373.8076171875,-2012.0164794921875,0.0,19638.0393762
3879,-9083.87890625,-7473.9111328125,-8410.29296875,-6491.63427734375,-9158.0576171875,-7544.07568359375,-2767.61865234375,0.0,19638.0716024
3880,-1677.7740478515625,173.94403076171875,-501.25225830078125,1012.2626953125,-2766.134521484375,-375.8584289550781,2881.88623046875,0.0,19638.0716036
3881,4135.43896484375,5422.87255859375,5545.70263671875,6471.91943359375,5191.064453125,4826.8466796875,1774.3043212890625,0.0,19638.0716041
3882,2340.575927734375,2181.71142578125,2176.535888671875,3294.124755859375,4654.84375,2199.226806640625,-3219.34130859375,0.0,19638.0716046
3883,-1168.782958984375,-701.1986694335938,-1641.675048828125,39.32630920410156,653.860595703125,-340.83807373046875,-1281.889404296875,0.0,19638.0716051
3884,-8118.873046875,-7135.955078125,-8511.2470703125,-6534.0380859375,-9390.4287109375,-7634.07568359375,-2656.161376953125,0.0,19638.0716056
3885,-2086.8330078125,-535.426025390625,-1424.96435546875,187.36131286621094,-3900.166748046875,-1784.5865478515625,1756.986328125,0.0,19638.0716062
3886,4415.669921875,2602.391845703125,1658.8355712890625,2928.025634765625,489.28302001953125,-155.6205291748047,-1905.99072265625,0.0,19638.0716066
3887,2046.197998046875,1374.101806640625,1339.263427734375,2566.753173828125,3417.159912109375,829.693359375,-4346.86669921875,0.0,19638.0716071
3888,-873.802978515625,-801.1277465820312,-1633.314453125,61.090057373046875,521.48486328125,-508.70123291015625,-1285.426513671875,0.0,19638.1036035
3889,-8178.47119140625,-6460.69189453125,-7622.056640625,-5538.08251953125,-8149.03955078125,-6324.3916015625,-1721.8026123046875,0.0,19638.1036048
3890,-1964.0250244140625,122.83659362792969,-881.2404174804688,713.6748046875,-3256.603271484375,-1239.23486328125,2502.02978515625,0.0,19638.1036054
3891,3627.35107421875,4862.5302734375,4723.6552734375,5776.67236328125,4315.08447265625,3821.330078125,922.0966186523438,0.0,19638.1036059
3892,1890.5810546875,1754.5400390625,1995.4344482421875,3037.60791015625,4364.0185546875,1967.8719482421875,-3574.53076171875,0.0,19638.1036065
3893,-806.0780029296875,-687.1548461914062,-1712.804931640625,-227.14840698242188,191.28555297851562,-758.2598876953125,-1550.720458984375,0.0,19638.1036069
3894,-7822.68896484375,-6107.6123046875,-7358.81005859375,-5455.51708984375,-8278.875,-6382.732421875,-1624.3353271484375,0.0,19638.1036075
3895,-1764.4620361328125,-2108.318115234375,-3553.880615234375,-1752.7269287109375,-6581.5986328125,-4519.56689453125,-210.97335815429688,0.0,19638.103608
3896,3373.306884765625,3178.104736328125,2481.001220703125,3787.04296875,1369.87060546875,752.63427734375,-1298.259521484375,0.0,19638.1036086
3897,1293.697998046875,1232.4345703125,1338.1630859375,2555.96923828125,3565.02001953125,1078.3662109375,-4507.1328125,0.0,19638.1460425
3898,-462.0350036621094,60.2059440612793,-687.6651611328125,994.6168212890625,1564.2257080078125,718.9819946289062,-373.5299377441406,0.0,19638.1460438
3899,-6604.2412109375,-5068.4501953125,-6161.99365234375,-4233.1572265625,-6912.36962890625,-4906.2470703125,-521.6939086914062,0.0,19638.1460445
3900,-1863.490966796875,340.19158935546875,-449.92236328125,877.698486328125,-3034.139404296875,-774.2005615234375,2619.96484375,0.0,19638.146045
3901,2911.572998046875,3933.531494140625,3912.637939453125,4702.22265625,3223.906005859375,2860.44677734375,-138.4010467529297,0.0,19638.1460456
3902,1101.3590087890625,1244.90771484375,1456.7791748046875,2208.0654296875,3694.023681640625,1356.088134765625,-4240.44580078125,0.0,19638.1460462
3903,-1025.8079833984375,-764.8377075195312,-1849.613525390625,-418.5939025878906,261.06427001953125,-682.0589599609375,-1546.0377197265625,0.0,19638.1460467
3904,-6492.87109375,-4935.15771484375,-6295.78271484375,-4441.642578125,-6969.47900390625,-5292.0048828125,-678.5391845703125,0.0,19638.1460472
3905,-1108.884033203125,-845.2108764648438,-2298.32470703125,-741.7872924804688,-5285.13720703125,-3343.102294921875,792.0244750976562,0.0,19638.1460478
3906,3048.22705078125,2798.96875,2328.37353515625,3367.480712890625,1300.9637451171875,782.7315063476562,-1580.1370849609375,0.0,19638.1521058
3907,1039.35302734375,1061.2757568359375,1496.6221923828125,2527.900146484375,4139.859375,2086.23876953125,-4123.341796875,0.0,19638.1521071
3908,-496.95098876953125,55.321048736572266,-704.5548095703125,833.3233032226562,1691.482666015625,968.5686645507812,-371.8438720703125,0.0,19638.1521078
3909,-6818.85400390625,-4948.5166015625,-6162.0927734375,-4233.8310546875,-7025.7744140625,-4981.3154296875,-574.2976684570312,0.0,19638.1521084
3910,-1589.8819580078125,501.7845764160156,-384.51806640625,1207.274658203125,-2859.335693359375,-663.29345703125,2757.365966796875,0.0,19638.1521089
